ID_BIOGRID;ID_KEGG;INDICE;PATHWAY;LOCALISATION
854300;YOR132W;2093;None;['PUNCTATE COMPOSITE', 'ENDOSOME']
854301;YOR133W;2094;None;['CYTOPLASM']
854302;YOR134W;2095;None;None
854303;YOR136W;2096;Citrate cycle (TCA cycle);['MITOCHONDRIA']
854305;YOR137C;2097;None;None
854306;YOR138C;2098;None;['NUCLEUS', 'CYTOPLASM']
854307;YOR140W;2099;None;['NUCLEUS']
854309;YOR141C;2100;ATP-dependent chromatin remodeling;['CYTOPLASM']
854310;YOR142W;2101;Citrate cycle (TCA cycle);['MITOCHONDRIA']
854311;tG(CCC)O;2102;None;None
854312;YOR142W-A;2103;None;None
854313;YOR142W-B;2104;None;None
854314;YOR143C;2105;Thiamine metabolism;['CYTOPLASM']
854315;YOR144C;2106;None;['NUCLEUS', 'CYTOPLASM']
854317;YOR145C;2107;None;None
854318;YOR147W;2108;None;['MITOCHONDRIA']
854319;YOR148C;2109;None;['CYTOPLASM']
854320;YOR149C;2110;Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;None
854321;YOR150W;2111;Ribosome;['MITOCHONDRIA']
854322;YOR151C;2112;RNA polymerase;['NUCLEUS']
854323;YOR152C;2113;None;['CYTOPLASM']
854324;YOR153W;2114;ABC transporters;['CELL PERIPHERY']
854325;YOR154W;2115;None;['CYTOPLASM']
854326;YOR155C;2116;Purine metabolism;None
854327;YOR156C;2117;None;['CYTOPLASM', 'NUCLEUS']
854328;YOR157C;2118;Proteasome;['CYTOPLASM', 'NUCLEUS', 'PROTEASOME']
854329;YOR158W;2119;None;None
854330;YOR159C;2120;Spliceosome;None
854331;YOR160W;2121;Nucleocytoplasmic transport;['BUD NECK', 'CYTOPLASM', 'CELL PERIPHERY']
854332;YOR161C;2122;None;['CELL PERIPHERY', 'CYTOPLASM']
854333;YOR162C;2123;None;['NUCLEUS', 'CYTOPLASM']
854334;YOR163W;2124;None;['CYTOPLASM']
854335;YOR164C;2125;Protein export;['CYTOPLASM']
854336;YOR165W;2126;None;['PUNCTATE COMPOSITE', 'CYTOPLASM']
854337;YOR166C;2127;None;None
854338;YOR167C;2128;Ribosome;['CYTOPLASM']
854339;YOR168W;2129;Aminoacyl-tRNA biosynthesis;['CYTOPLASM']
854342;YOR171C;2130;Sphingolipid metabolism;['CYTOPLASM']
854343;YOR172W;2131;None;['NUCLEUS', 'CYTOPLASM']
854344;YOR173W;2132;None;['CYTOPLASM']
854345;YOR174W;2133;None;['NUCLEUS']
854346;YOR175C;2134;Glycerolipid metabolism;['ER']
854347;YOR176W;2135;Porphyrin metabolism;['MITOCHONDRIA']
854349;YOR177C;2136;None;None
854350;YOR178C;2137;None;None
854351;YOR179C;2138;mRNA surveillance pathway;['NUCLEUS']
854352;YOR180C;2139;Peroxisome;None
854353;YOR181W;2140;Endocytosis;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'ACTIN']
854354;YOR182C;2141;Ribosome;['CYTOPLASM']
854355;YOR183W;2142;None;None
854356;YOR184W;2143;Glycine, serine and threonine metabolism;['CYTOPLASM']
854357;YOR185C;2144;Ribosome biogenesis in eukaryotes;['CYTOPLASM']
854358;YOR186W;2145;None;None
854359;YOR187W;2146;None;None
854360;YOR188W;2147;None;None
854361;YOR189W;2148;ATP-dependent chromatin remodeling;['NUCLEUS']
854362;YOR190W;2149;Starch and sucrose metabolism;None
854363;YOR191W;2150;None;None
854364;YOR192C;2151;None;None
854366;YOR192C-A;2152;None;None
854367;tM(CAU)O1;2153;None;None
854368;YOR193W;2154;None;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'PEROXISOME']
854369;YOR194C;2155;Basal transcription factors;None
854370;YOR195W;2156;Cell cycle - yeast;['SPINDLE POLE']
854371;YOR196C;2157;Lipoic acid metabolism;['MITOCHONDRIA']
854372;YOR197W;2158;None;['CYTOPLASM']
854373;YOR198C;2159;None;['ER']
854376;YOR201C;2160;None;['MITOCHONDRIA']
854377;YOR202W;2161;Histidine metabolism;None
854379;YOR204W;2162;None;None
854380;YOR205C;2163;None;['MITOCHONDRIA']
854381;YOR206W;2164;None;['NUCLEOLUS', 'NUCLEUS', 'CYTOPLASM']
854382;YOR207C;2165;RNA polymerase;None
854383;YOR208W;2166;MAPK signaling pathway - yeast;['NUCLEUS', 'CYTOPLASM']
854384;YOR209C;2167;Nicotinate and nicotinamide metabolism;['CYTOPLASM']
854385;YOR210W;2168;RNA polymerase;['NUCLEOLUS', 'NUCLEUS']
854386;YOR211C;2169;None;None
854387;YOR212W;2170;MAPK signaling pathway - yeast;['CELL PERIPHERY']
854388;YOR213C;2171;None;['CYTOPLASM']
854389;YOR214C;2172;None;None
854390;YOR215C;2173;None;None
854391;YOR216C;2174;None;['PUNCTATE COMPOSITE', 'GOLGI']
854392;YOR217W;2175;DNA replication;['NUCLEUS']
854394;YOR219C;2176;None;None
854395;YOR220W;2177;None;['CYTOPLASM']
854396;YOR221C;2178;Fatty acid biosynthesis;['MITOCHONDRIA']
854397;YOR222W;2179;None;None
854398;YOR223W;2180;None;None
854399;YOR224C;2181;RNA polymerase;['NUCLEUS']
854401;YOR226C;2182;None;['MITOCHONDRIA']
854402;YOR227W;2183;None;['CYTOPLASM']
854403;YOR228C;2184;None;None
854404;YOR229W;2185;None;['NUCLEUS']
854405;YOR230W;2186;None;['NUCLEOLUS', 'NUCLEUS']
854406;YOR231W;2187;MAPK signaling pathway - yeast;None
854407;YOR232W;2188;None;None
854408;YOR233W;2189;None;['CELL PERIPHERY']
854409;YOR234C;2190;Ribosome;['CYTOPLASM']
854411;YOR236W;2191;One carbon pool by folate;['PUNCTATE COMPOSITE', 'CYTOPLASM']
854412;YOR237W;2192;None;None
854413;YOR238W;2193;None;['CYTOPLASM']
854414;YOR239W;2194;None;['CYTOPLASM']
854415;YOR241W;2195;Folate biosynthesis;['NUCLEUS']
854416;YOR242C;2196;None;None
854417;YOR243C;2197;None;['MITOCHONDRIA']
854418;YOR244W;2198;ATP-dependent chromatin remodeling;['CYTOPLASM']
854419;YOR245C;2199;Glycerolipid metabolism;['ER', 'LIPID PARTICLE']
854420;YOR246C;2200;None;['LIPID PARTICLE']
854421;YOR247W;2201;None;None
854423;YOR249C;2202;Cell cycle - yeast;['NUCLEUS']
854424;YOR250C;2203;mRNA surveillance pathway;None
854425;YOR251C;2204;Cysteine and methionine metabolism;None
854426;YOR252W;2205;None;['NUCLEUS']
854427;YOR253W;2206;None;['CYTOPLASM']
854428;YOR254C;2207;Protein export;['ER']
854429;YOR255W;2208;None;None
854430;YOR256C;2209;None;None
854431;YOR257W;2210;None;None
854432;YOR258W;2211;Base excision repair;['CYTOPLASM']
854433;YOR259C;2212;Proteasome;['NUCLEUS']
854434;YOR260W;2213;None;['CYTOPLASM']
854435;YOR261C;2214;Proteasome;['CYTOPLASM', 'NUCLEUS', 'PROTEASOME']
854436;YOR262W;2215;None;['CYTOPLASM']
854437;YOR264W;2216;None;['BUD NECK']
854439;YOR265W;2217;None;['CELL PERIPHERY']
854440;YOR266W;2218;None;['MITOCHONDRIA']
854441;YOR267C;2219;None;['CYTOPLASM']
854442;YOR268C;2220;None;None
854443;YOR269W;2221;Ether lipid metabolism;['CYTOPLASM', 'NUCLEUS']
854444;YOR270C;2222;Oxidative phosphorylation;['VACUOLAR MEMBRANE']
854445;YOR271C;2223;None;None
854446;YOR272W;2224;None;['NUCLEOLUS']
854447;YOR273C;2225;None;['CELL PERIPHERY']
854448;YOR274W;2226;Metabolic pathways;['CYTOPLASM', 'NUCLEUS']
854449;YOR275C;2227;Viral life cycle - HIV-1;['NUCLEUS', 'CYTOPLASM']
854450;YOR276W;2228;None;['CYTOPLASM']
854452;YOR278W;2229;Porphyrin metabolism;None
854453;YOR279C;2230;None;None
854454;YOR280C;2231;None;None
854456;YOR281C;2232;None;['CYTOPLASM']
854457;YOR283W;2233;None;None
854458;YOR284W;2234;None;['PUNCTATE COMPOSITE']
854459;YOR285W;2235;None;None
854460;YOR286W;2236;None;['MITOCHONDRIA']
854461;YOR287C;2237;None;None
854462;YOR288C;2238;Protein processing in endoplasmic reticulum;None
854463;YOR289W;2239;None;['CYTOPLASM']
854465;YOR290C;2240;None;['NUCLEUS']
854466;YOR291W;2241;None;['ER']
854467;YOR292C;2242;None;['CYTOPLASM']
854468;YOR293W;2243;Ribosome;['NUCLEOLUS', 'NUCLEUS']
854469;YOR294W;2244;None;None
854470;YOR295W;2245;None;None
854471;YOR296W;2246;None;['CYTOPLASM']
854472;YOR297C;2247;None;['MITOCHONDRIA']
854473;YOR298W;2248;None;None
854474;YOR298C-A;2249;None;['CYTOPLASM']
854475;YOR299W;2250;None;['PUNCTATE COMPOSITE', 'GOLGI']
854477;YOR301W;2251;None;None
854478;YOR302W;2252;None;['CYTOPLASM']
854479;YOR303W;2253;Pyrimidine metabolism;['CYTOPLASM']
854480;YOR304W;2254;ATP-dependent chromatin remodeling;['NUCLEUS']
854481;YOR304C-A;2255;None;['BUD NECK', 'BUD TIP', 'CYTOPLASM']
854482;YOR305W;2256;None;['MITOCHONDRIA']
68051;None;2257;None;None
854483;YOR306C;2258;None;None
854484;YOR307C;2259;None;['ER']
854485;YOR308C;2260;Spliceosome;['NUCLEUS', 'CYTOPLASM']
854487;YOR310C;2261;Ribosome biogenesis in eukaryotes;None
854488;YOR311C;2262;Glycerophospholipid metabolism;None
2521;None;2263;None;None
854489;YOR312C;2264;Ribosome;None
854490;YOR313C;2265;Meiosis - yeast;None
854493;YOR315W;2266;None;['CYTOPLASM']
854494;YOR316C;2267;None;['VACUOLAR MEMBRANE']
854495;YOR317W;2268;Fatty acid biosynthesis;['ER', 'CELL PERIPHERY']
854497;YOR319W;2269;Spliceosome;['NUCLEUS']
854498;YOR320C;2270;None;None
854499;YOR321W;2271;Other types of O-glycan biosynthesis;['ER']
854500;YOR322C;2272;None;['NUCLEUS']
854501;YOR323C;2273;Arginine and proline metabolism;['CYTOPLASM']
2531;None;2274;None;None
854503;YOR324C;2275;None;['CYTOPLASM']
854504;YOR326W;2276;Motor proteins;['CYTOPLASM']
854505;YOR327C;2277;SNARE interactions in vesicular transport;None
854506;YOR328W;2278;ABC transporters;None
854507;YOR329C;2279;None;None
854508;YOR330C;2280;Base excision repair;['MITOCHONDRIA']
854509;YOR332W;2281;Oxidative phosphorylation;['VACUOLAR MEMBRANE']
854511;YOR334W;2282;None;['MITOCHONDRIA']
854513;YOR335C;2283;Aminoacyl-tRNA biosynthesis;['CYTOPLASM']
854514;YOR336W;2284;Protein processing in endoplasmic reticulum;['CYTOPLASM']
854515;YOR337W;2285;None;['NUCLEUS']
854516;YOR338W;2286;None;None
854517;YOR339C;2287;Ubiquitin mediated proteolysis;None
854518;YOR340C;2288;RNA polymerase;['NUCLEOLUS']
854519;YOR341W;2289;RNA polymerase;['NUCLEOLUS']
854520;YOR342C;2290;None;None
854522;YOR343W-A;2291;None;None
854525;YOR344C;2292;None;None
854527;YOR346W;2293;None;None
854529;YOR347C;2294;Glycolysis / Gluconeogenesis;['CYTOPLASM']
854530;YOR348C;2295;None;None
854531;YOR349W;2296;None;None
854532;YOR350C;2297;None;['MITOCHONDRIA']
854533;YOR351C;2298;Meiosis - yeast;None
854534;YOR352W;2299;None;['CYTOPLASM', 'NUCLEUS']
854535;YOR353C;2300;None;['CYTOPLASM']
854536;YOR354C;2301;None;['MITOCHONDRIA']
854537;YOR355W;2302;None;['NUCLEUS']
854538;YOR356W;2303;None;['MITOCHONDRIA']
854539;YOR357C;2304;Endocytosis;['VACUOLAR MEMBRANE']
854540;YOR358W;2305;None;['NUCLEUS']
854541;YOR359W;2306;None;['CYTOPLASM']
854542;YOR360C;2307;Purine metabolism;['CYTOPLASM']
854543;YOR361C;2308;None;['CYTOPLASM']
854544;YOR362C;2309;Proteasome;['CYTOPLASM', 'NUCLEUS', 'PROTEASOME']
854545;YOR363C;2310;None;['CYTOPLASM']
854548;YOR365C;2311;None;None
854549;YOR367W;2312;None;['CYTOPLASM', 'PUNCTATE COMPOSITE']
854550;YOR368W;2313;Cell cycle - yeast;None
854551;YOR369C;2314;Ribosome;None
821784;AT3G22200;2315;None;None
854552;YOR370C;2316;None;['CYTOPLASM', 'NUCLEUS']
854553;YOR371C;2317;None;['CYTOPLASM']
854554;YOR372C;2318;None;['NUCLEUS', 'CYTOPLASM']
854555;YOR373W;2319;Hippo signaling pathway - multiple species;['SPINDLE POLE']
854556;YOR374W;2320;Glycolysis / Gluconeogenesis;['MITOCHONDRIA']
854557;YOR375C;2321;Arginine biosynthesis;['CYTOPLASM']
854559;YOR377W;2322;None;['ER']
854560;YOR378W;2323;None;None
854562;YOR380W;2324;None;None
854563;YOR381W;2325;None;None
854564;YOR382W;2326;None;None
854565;YOR383C;2327;None;None
854566;YOR384W;2328;None;None
854567;YOR385W;2329;None;['CYTOPLASM']
854568;YOR386W;2330;None;['NUCLEUS']
854569;YOR387C;2331;None;None
854570;YOR388C;2332;Glyoxylate and dicarboxylate metabolism;None
854571;YOR389W;2333;None;None
854572;YOR390W;2334;None;None
854573;YOR391C;2335;Pyruvate metabolism;None
854575;YOR393W;2336;Glycolysis / Gluconeogenesis;None
854576;YOR394W;2337;None;None
854577;YOR396W;2338;None;None
854582;Q0120;2339;Oxidative phosphorylation;None
854583;Q0105;2340;Oxidative phosphorylation;None
854584;Q0130;2341;Oxidative phosphorylation;None
854586;Q0140;2342;None;None
854590;Q0160;2343;None;None
854593;Q0050;2344;None;None
854594;Q0055;2345;None;None
854595;Q0060;2346;None;None
854596;Q0065;2347;None;None
854597;Q0070;2348;None;None
854598;Q0045;2349;Oxidative phosphorylation;None
854599;Q0075;2350;None;None
854600;Q0080;2351;Oxidative phosphorylation;None
854601;Q0085;2352;Oxidative phosphorylation;None
854604;Q0110;2353;Oxidative phosphorylation;None
854605;Q0115;2354;Oxidative phosphorylation;None
854609;tL(UAA)Q;2355;Aminoacyl-tRNA biosynthesis;None
854612;tR(UCU)Q1;2356;Aminoacyl-tRNA biosynthesis;None
2645;None;2357;None;None
854614;tD(GUC)Q;2358;Aminoacyl-tRNA biosynthesis;None
2648;None;2359;None;None
854616;tR(ACG)Q2;2360;Aminoacyl-tRNA biosynthesis;None
854618;tI(GAU)Q;2361;Aminoacyl-tRNA biosynthesis;None
854621;tM(CAU)Q1;2362;Aminoacyl-tRNA biosynthesis;None
854622;Q0250;2363;Oxidative phosphorylation;None
854623;Q0255;2364;None;None
854626;tV(UAC)Q;2365;Aminoacyl-tRNA biosynthesis;None
854627;Q0275;2366;Oxidative phosphorylation;None
854630;YIL177C;2367;None;None
854631;YIL176C;2368;None;None
854634;YIL173W;2369;None;None
854635;YIL172C;2370;Galactose metabolism;['CYTOPLASM']
854636;YIL170W;2371;None;None
854637;YIL169C;2372;None;None
854638;YIL168W;2373;None;None
854639;YIL167W;2374;None;None
854640;YIL166C;2375;None;None
854641;YIL165C;2376;None;None
854642;YIL164C;2377;Tryptophan metabolism;None
854644;YIL162W;2378;Galactose metabolism;None
854645;YIL161W;2379;None;None
854646;YIL160C;2380;Fatty acid degradation;None
854647;YIL159W;2381;MAPK signaling pathway - yeast;['CYTOPLASM', 'BUD NECK']
854648;YIL158W;2382;None;None
854649;YIL157C;2383;None;['MITOCHONDRIA']
854650;YIL156W;2384;None;['CYTOPLASM']
854651;YIL155C;2385;Glycerophospholipid metabolism;['MITOCHONDRIA']
854652;YIL154C;2386;None;['CYTOPLASM']
854653;YIL153W;2387;None;['CYTOPLASM']
854654;YIL152W;2388;None;None
854655;YIL151C;2389;None;None
854656;YIL150C;2390;None;['NUCLEUS', 'CYTOPLASM']
854657;YIL149C;2391;Nucleocytoplasmic transport;['NUCLEAR PERIPHERY']
854658;YIL148W;2392;Ribosome;['NUCLEUS']
854659;YIL147C;2393;MAPK signaling pathway - yeast;['CELL PERIPHERY']
854660;YIL146C;2394;Mitophagy - yeast;None
854661;YIL145C;2395;beta-Alanine metabolism;['NUCLEUS']
854662;YIL144W;2396;None;['CYTOPLASM']
854663;YIL143C;2397;Basal transcription factors;['CYTOPLASM']
854664;YIL142W;2398;None;None
854666;YIL140W;2399;None;['BUD NECK', 'BUD TIP']
854667;YIL139C;2400;None;None
854668;YIL138C;2401;Motor proteins;['CYTOPLASM']
854669;YIL137C;2402;None;['CYTOPLASM']
854670;YIL136W;2403;None;None
854671;YIL135C;2404;None;['CYTOPLASM']
854672;YIL134W;2405;None;None
854673;YIL133C;2406;Ribosome;['CYTOPLASM']
854674;YIL132C;2407;None;['CYTOPLASM']
854675;YIL131C;2408;None;['NUCLEUS']
854676;YIL130W;2409;None;None
854677;YIL129C;2410;None;None
854678;YIL128W;2411;None;['CYTOPLASM']
854679;YIL127C;2412;None;['NUCLEOLUS']
854680;YIL126W;2413;None;['NUCLEUS']
854681;YIL125W;2414;Citrate cycle (TCA cycle);['MITOCHONDRIA']
854682;YIL124W;2415;Glycerophospholipid metabolism;['ER', 'LIPID PARTICLE']
854683;YIL123W;2416;None;['MITOCHONDRIA']
854684;YIL122W;2417;None;['NUCLEUS']
854685;YIL121W;2418;None;['CELL PERIPHERY']
854686;YIL120W;2419;None;None
854687;YIL119C;2420;None;['CYTOPLASM', 'PUNCTATE COMPOSITE']
854688;YIL118W;2421;None;None
854689;YIL117C;2422;None;None
854690;YIL116W;2423;Histidine metabolism;['CYTOPLASM']
854691;YIL115C;2424;None;['NUCLEAR PERIPHERY']
854692;YIL114C;2425;None;None
854693;YIL113W;2426;MAPK signaling pathway - yeast;['MITOCHONDRIA']
854694;YIL112W;2427;None;['NUCLEUS']
854695;YIL111W;2428;Oxidative phosphorylation;['MITOCHONDRIA']
854696;YIL110W;2429;None;['CYTOPLASM']
854697;YIL109C;2430;Protein processing in endoplasmic reticulum;None
854698;YIL108W;2431;None;['CYTOPLASM']
854699;YIL107C;2432;Fructose and mannose metabolism;['CYTOPLASM']
854700;YIL106W;2433;Cell cycle - yeast;['CYTOPLASM']
854701;YIL105C;2434;None;['CELL PERIPHERY']
854702;YIL104C;2435;None;['NUCLEUS']
854703;YIL103W;2436;None;['CYTOPLASM']
854704;YIL102C;2437;None;None
854705;tT(AGU)I1;2438;None;None
854706;YIL101C;2439;None;['NUCLEUS']
2740;None;2440;None;None
854708;YIL099W;2441;Starch and sucrose metabolism;None
854709;YIL098C;2442;Mitophagy - yeast;['MITOCHONDRIA']
854710;YIL097W;2443;None;['CYTOPLASM']
854711;YIL096C;2444;None;['NUCLEOLUS']
854713;YIL095W;2445;None;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'ACTIN']
854714;YIL094C;2446;Lysine biosynthesis;['MITOCHONDRIA']
854715;YIL093C;2447;None;['MITOCHONDRIA']
854716;YIL092W;2448;None;['CYTOPLASM']
854717;YIL091C;2449;None;['NUCLEUS']
854718;YIL090W;2450;None;None
854719;YIL089W;2451;None;None
854720;tE(CUC)I;2452;None;None
854721;YIL088C;2453;None;['ER']
854722;YIL087C;2454;None;['MITOCHONDRIA']
854724;YIL085C;2455;None;None
854725;YIL084C;2456;None;['NUCLEUS']
854726;YIL083C;2457;Pantothenate and CoA biosynthesis;['CYTOPLASM']
854728;YIL082W-A;2458;None;None
854731;YIL079C;2459;RNA degradation;['NUCLEUS']
854732;YIL078W;2460;Aminoacyl-tRNA biosynthesis;['CYTOPLASM']
854733;YIL077C;2461;None;['MITOCHONDRIA']
854734;YIL076W;2462;None;['PUNCTATE COMPOSITE', 'GOLGI']
854735;YIL075C;2463;Proteasome;['NUCLEUS', 'CYTOPLASM', 'PROTEASOME']
854736;YIL074C;2464;Glycine, serine and threonine metabolism;['CYTOPLASM']
854737;YIL073C;2465;None;None
854738;YIL072W;2466;Meiosis - yeast;None
854739;YIL071C;2467;None;['CYTOPLASM']
854740;YIL070C;2468;None;['MITOCHONDRIA']
854741;YIL069C;2469;Ribosome;['CYTOPLASM']
854742;YIL068C;2470;None;['BUD NECK', 'BUD TIP']
854743;YIL067C;2471;None;None
854744;YIL066C;2472;Purine metabolism;['CYTOPLASM']
854745;YIL065C;2473;Mitophagy - yeast;['CYTOPLASM']
2778;None;2474;None;None
854746;YIL064W;2475;None;['CYTOPLASM']
854747;YIL063C;2476;None;None
854748;YIL062C;2477;Autophagy - yeast;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'ACTIN']
854749;YIL061C;2478;Spliceosome;['CYTOPLASM']
854750;YIL060W;2479;None;None
854753;YIL057C;2480;None;['CYTOPLASM']
854755;YIL056W;2481;None;['CYTOPLASM', 'NUCLEUS']
854756;YIL055C;2482;None;['CYTOPLASM']
854758;YIL053W;2483;Glycerolipid metabolism;['CYTOPLASM']
854759;YIL052C;2484;Ribosome;['CYTOPLASM']
854760;YIL051C;2485;None;['MITOCHONDRIA']
854761;YIL050W;2486;None;['CYTOPLASM']
854762;YIL049W;2487;N-Glycan biosynthesis;None
854763;YIL048W;2488;None;['PUNCTATE COMPOSITE', 'GOLGI']
854764;YIL047C;2489;None;['VACUOLAR MEMBRANE']
854765;YIL046W;2490;Cell cycle - yeast;['CYTOPLASM']
854766;YIL045W;2491;None;['PUNCTATE COMPOSITE']
854767;YIL044C;2492;Endocytosis;['PUNCTATE COMPOSITE']
854768;YIL043C;2493;Amino sugar and nucleotide sugar metabolism;['ER']
854769;YIL042C;2494;None;['MITOCHONDRIA']
854770;YIL041W;2495;None;['PUNCTATE COMPOSITE', 'GOLGI']
854771;YIL040W;2496;None;['ER']
854772;YIL039W;2497;None;['CYTOPLASM']
854773;YIL038C;2498;RNA degradation;['CYTOPLASM']
854774;YIL037C;2499;None;None
854775;YIL036W;2500;None;['NUCLEUS']
854776;YIL035C;2501;Ribosome biogenesis in eukaryotes;['NUCLEUS', 'CYTOPLASM']
854777;YIL034C;2502;Endocytosis;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'ACTIN']
854778;YIL033C;2503;None;None
854780;YIL031W;2504;None;['CYTOPLASM']
854781;YIL030C;2505;Protein processing in endoplasmic reticulum;None
854783;YIL029C;2506;None;None
854785;YIL027C;2507;None;['ER']
854786;YIL026C;2508;Cell cycle - yeast;['NUCLEUS']
854788;YIL024C;2509;None;None
854789;YIL023C;2510;None;None
854790;YIL022W;2511;None;['MITOCHONDRIA']
854791;YIL021W;2512;RNA polymerase;None
854792;YIL020C;2513;Histidine metabolism;['CYTOPLASM']
854793;YIL019W;2514;None;['CYTOPLASM', 'NUCLEUS']
854794;YIL018W;2515;Ribosome;None
854795;YIL017C;2516;None;['CYTOPLASM']
854796;YIL016W;2517;Protein processing in endoplasmic reticulum;['ER']
854797;YIL015W;2518;MAPK signaling pathway - yeast;['CYTOPLASM']
854798;tD(GUC)I1;2519;None;None
854799;YIL014C-A;2520;None;None
854800;tT(AGU)I2;2521;None;None
854801;YIL014W;2522;Other types of O-glycan biosynthesis;None
854802;YIL013C;2523;ABC transporters;None
854804;YIL011W;2524;None;None
854805;YIL010W;2525;None;['NUCLEUS']
854806;YIL009C-A;2526;None;None
854807;tD(GUC)I2;2527;None;None
854808;YIL009W;2528;Fatty acid biosynthesis;['CELL PERIPHERY', 'CYTOPLASM']
854809;YIL008W;2529;Sulfur relay system;['CYTOPLASM']
854810;YIL007C;2530;Proteasome;['CYTOPLASM']
854811;YIL006W;2531;None;None
854812;YIL005W;2532;Protein processing in endoplasmic reticulum;None
854813;YIL004C;2533;SNARE interactions in vesicular transport;['PUNCTATE COMPOSITE']
854814;YIL003W;2534;None;None
854815;YIL002C;2535;Inositol phosphate metabolism;['CYTOPLASM']
854816;YIL001W;2536;None;['CYTOPLASM']
854817;YIR001C;2537;mRNA surveillance pathway;['CYTOPLASM']
854818;YIR002C;2538;None;['CYTOPLASM']
854819;YIR003W;2539;None;['BUD NECK', 'CYTOPLASM', 'ACTIN']
854820;YIR004W;2540;None;['ER']
854821;YIR005W;2541;None;['NUCLEUS']
854822;YIR006C;2542;None;['PUNCTATE COMPOSITE']
854824;YIR007W;2543;None;['CYTOPLASM']
854825;YIR008C;2544;DNA replication;None
854826;YIR009W;2545;None;['NUCLEUS', 'CYTOPLASM']
854827;YIR010W;2546;None;['SPINDLE POLE']
854828;YIR011C;2547;None;['NUCLEUS', 'CYTOPLASM']
854829;YIR012W;2548;None;['CYTOPLASM', 'NUCLEUS']
854830;YIR013C;2549;None;None
854831;YIR014W;2550;None;['VACUOLAR MEMBRANE']
854832;YIR015W;2551;None;['NUCLEUS']
854833;YIR016W;2552;None;None
854834;YIR017C;2553;None;['CYTOPLASM', 'NUCLEUS']
854835;YIR018W;2554;None;['CYTOPLASM']
854836;YIR019C;2555;MAPK signaling pathway - yeast;None
854839;YIR021W;2556;None;['MITOCHONDRIA']
854840;YIR022W;2557;Protein export;['ER']
2873;None;2558;None;None
2874;None;2559;None;None
854841;YIR023W;2560;None;['NUCLEUS', 'CYTOPLASM']
854842;YIR024C;2561;None;['MITOCHONDRIA']
854843;YIR025W;2562;Meiosis - yeast;None
854844;YIR026C;2563;None;None
854845;YIR027C;2564;Purine metabolism;None
854848;YIR030C;2565;None;None
854846;YIR028W;2566;None;None
854847;YIR029W;2567;Purine metabolism;None
854849;YIR031C;2568;Pyruvate metabolism;None
854850;YIR032C;2569;Purine metabolism;None
854851;YIR033W;2570;None;None
854852;YIR034C;2571;Lysine biosynthesis;['CYTOPLASM']
854853;YIR035C;2572;None;['CYTOPLASM']
854855;YIR037W;2573;None;['CYTOPLASM']
854856;YIR038C;2574;Glutathione metabolism;None
854857;YIR039C;2575;None;None
854854;YIR036C;2576;None;['CYTOPLASM']
854859;YIR041W;2577;None;None
854860;YIR042C;2578;None;None
854861;YIR043C;2579;None;None
854862;YIR044C;2580;None;None
854863;YML108W;2581;None;['NUCLEUS']
854864;YML107C;2582;None;['NUCLEAR PERIPHERY']
854865;YML106W;2583;Pyrimidine metabolism;None
854866;YML105C;2584;Protein export;['CYTOPLASM', 'ER']
854867;YML104C;2585;None;None
854868;YML103C;2586;Nucleocytoplasmic transport;['NUCLEAR PERIPHERY']
854869;YML102W;2587;None;['NUCLEUS']
101206;None;2588;None;None
854871;YML101C;2589;None;['ER']
854872;YML100W;2590;Starch and sucrose metabolism;['CYTOPLASM']
